InvoiceId,ItemCount,ProductId,Quantity,Cost
16068,7,713357,9,287.01
16068,8,26405,1,69.52
16069,0,853083,16,1168.32
16069,1,84220,6,590.64
16070,0,29566,5,290.15
16070,1,609100,6,123.96000000000001
16070,2,937831,9,188.46
16071,0,253790,12,691.08
16071,1,863886,16,792.32
16071,2,123622,8,64.72
16071,3,969921,2,84.66
16072,0,676628,2,32.6
16073,0,756543,13,479.05
16073,1,82585,6,461.52
16073,2,234747,10,398.1
16074,0,852638,11,583.22
16074,1,996910,8,764.64
16074,2,165894,13,193.83
16074,3,303793,8,436.16
16074,4,858933,14,86.94
16075,0,237008,14,1080.8
16075,1,607597,11,341.44
16076,0,76320,7,531.02
16076,1,434854,17,1491.75
16076,2,280980,8,63.92
16076,3,355009,2,165.18
16076,4,800503,4,62.44
16076,5,974864,8,221.04
16076,6,497390,9,594.8100000000001
16077,0,713872,11,911.3499999999999
16077,1,246602,17,1302.54
16077,2,175188,2,3.3
16077,3,128523,6,224.70000000000002
16077,4,92621,19,23.18
16077,5,526762,13,1097.72
16077,6,813148,1,28.15
16077,7,386176,18,851.9399999999999
16078,0,395630,6,215.52
16078,1,650358,16,937.76
16078,2,486493,14,794.64
16078,3,471442,15,624
16078,4,842073,12,118.56
16079,0,454508,11,908.1600000000001
16079,1,640490,12,937.56
16079,2,845133,6,316.86
16079,3,346209,6,249.36
16079,4,388392,18,1044.3600000000001
16079,5,700178,17,175.10000000000002
16079,6,86882,4,73.92
16079,7,950238,4,92.88
16080,0,335371,7,118.44000000000001
16080,1,24064,3,236.07
16080,2,552265,2,62.02
16080,3,333400,16,662.56
16081,0,700736,11,337.81
16081,1,164855,19,3.04
16081,2,693183,3,83.97
16081,3,633428,3,37.230000000000004
16081,4,293021,16,41.92
16082,0,902372,15,492.45
16083,0,689923,2,38.72
16083,1,509243,3,96.21000000000001
16083,2,112475,13,865.93
16084,0,670864,18,1751.22
16084,1,310188,16,43.36
16084,2,135277,19,872.8599999999999
16084,3,155531,15,841.95
16085,0,366423,1,33
16085,1,32112,12,489.36
16085,2,590199,2,140.22
16085,3,76305,18,262.98
16085,4,728628,6,492.24
16085,5,261087,15,1217.1
16085,6,909290,14,398.3
16085,7,68473,3,130.26
16085,8,772675,16,209.12
16086,0,898927,10,903.7
16087,0,523295,2,138.14
16087,1,418909,2,22.62
16087,2,204351,3,77.13
16087,3,858565,14,1264.0600000000002
16087,4,739945,6,122.58
16087,5,745321,9,547.02
16087,6,917878,3,66.9
16088,0,671344,11,204.16
16088,1,650174,4,109.16
16088,2,514830,7,0.56
16088,3,859964,16,1407.04
16089,0,499553,15,1237.05
16089,1,775319,12,640.08
16090,0,584098,9,517.6800000000001
16090,1,266699,15,1118.25
16090,2,727323,8,568.24
16090,3,117379,15,120.9
16090,4,610990,5,329.6
16091,0,499039,9,652.41
16091,1,775071,1,55.24
16091,2,707753,14,1335.04
16091,3,87044,19,1730.14
16091,4,625746,2,161.68
16092,0,826638,1,65.09
16092,1,78586,11,994.73
16093,0,597804,7,86.8
16093,1,49188,10,360.4
16093,2,965440,18,16.2
16093,3,838908,1,26.2
16093,4,834208,6,2.7
16093,5,117216,16,764.96
16093,6,704867,14,1031.8
16094,0,492726,9,274.40999999999997
16095,0,481971,4,306.88
16095,1,866685,2,83.82
16095,2,234632,14,746.62
16095,3,876575,18,1721.34
16095,4,361069,16,29.439999999999998
16095,5,160024,5,452.75
16096,0,47859,9,202.85999999999999
16096,1,61363,5,413.15
16096,2,911091,3,136.07999999999998
16097,0,197045,16,697.28
16097,1,660201,1,26.47
16097,2,63745,7,34.300000000000004
16097,3,210157,13,1266.46
16097,4,412823,5,490.95
16097,5,706510,7,212.31
16097,6,871740,2,20.16
16097,7,526455,13,403.26
16097,8,693592,6,282.29999999999995
16098,0,703576,7,15.049999999999999
16098,1,300870,17,1114.6899999999998
16098,2,681136,14,481.73999999999995
16098,3,783293,13,1298.18
16098,4,100056,9,681.57
16098,5,610164,18,557.8199999999999
16098,6,154295,8,449.28
16099,0,973569,2,141.4
16100,0,124509,12,525
16101,0,622862,4,361.88
16101,1,91097,4,116.36
16101,2,565432,2,110.82
16102,0,436828,8,725.92
16102,1,944757,1,35.9
16102,2,996031,4,74.88
16102,3,771624,9,631.89
16102,4,545620,13,490.1
16102,5,706916,13,924.3
16102,6,318738,19,134.52
16103,0,539511,18,1591.02
16103,1,240923,19,477.84999999999997
16103,2,346035,16,31.84
16103,3,771937,12,347.64
16103,4,621413,8,311.84
16104,0,8749,9,56.42999999999999
16105,0,445994,19,1815.07
16105,1,788131,3,201.99
16105,2,734930,6,292.98
16105,3,891677,11,410.52
16105,4,793750,18,989.82
16105,5,136449,11,1060.29
16105,6,617565,3,211.20000000000002
16106,0,210640,14,100.10000000000001
16106,1,467705,5,307.4
16106,2,68709,6,269.94
16107,0,458950,4,189.6
16107,1,974699,12,984.72
16107,2,342401,19,189.81
16107,3,572916,15,1308.3
16107,4,807769,9,243.35999999999999
16107,5,158141,16,1323.04
16108,0,370414,16,717.76
16109,0,762885,14,58.24
16109,1,353562,3,82.14
16109,2,459360,15,670.65
16109,3,979166,17,456.10999999999996
16109,4,519195,7,243.67000000000002
16109,5,186168,6,450.12
16109,6,758073,3,282.65999999999997
16110,0,564321,10,456.1
16110,1,62649,7,88.06
16110,2,146971,3,119.25
16110,3,921289,7,644.4200000000001
16110,4,705018,19,807.1199999999999
16110,5,294527,12,73.08
16111,0,327866,1,5.08
16111,1,958990,15,1432.8
16111,2,12824,4,112.16
16111,3,669577,19,278.92
16112,0,11250,5,316.70000000000005
16113,0,904092,1,87.18
16113,1,712974,2,113.32
16113,2,783806,5,296.55
16113,3,214175,10,471.4
16113,4,804167,14,285.18
16113,5,456105,12,710.04
16113,6,177864,4,121.52
16113,7,143674,4,42.56
16113,8,737341,15,920.55
16114,0,244874,7,398.44
16114,1,825379,7,442.60999999999996
16114,2,474023,12,848.52
16114,3,136508,14,298.2
16114,4,668101,16,427.68
16114,5,810851,14,732.76
16115,0,382304,13,538.98
16115,1,663873,8,294.4
16115,2,459046,12,201.48
16115,3,91091,1,36.37
16115,4,142945,3,89.82000000000001
16116,0,113669,16,938.08
16116,1,960130,1,62.1
16116,2,730342,13,1274.6499999999999
16116,3,954456,19,114.76
16116,4,950856,4,92.8
16116,5,782051,19,826.6899999999999
16116,6,415321,17,1462.68
16116,7,408601,18,831.42
16117,0,270699,5,24.5
16117,1,280420,8,315.04
16117,2,903099,10,306.70000000000005
16118,0,191820,10,45.4
16118,1,762525,19,1882.33
16118,2,395503,15,712.65
16118,3,605072,9,745.29
16118,4,813221,15,1064.85
16118,5,967514,19,1375.41
16118,6,68624,12,180.24
16118,7,131640,12,137.28
16118,8,935661,4,78.32
16119,0,260645,2,48.38
16119,1,351851,8,505.12
16119,2,86261,16,1199.36
16119,3,322576,12,1132.92
16119,4,828051,4,350.76
16119,5,610011,19,509.96
16120,0,798882,18,1241.1000000000001
16120,1,739004,4,54.24
16120,2,976886,19,1382.6299999999999
16120,3,910189,1,88.04
16120,4,122598,13,904.93
16120,5,990207,18,1306.6200000000001
16120,6,854380,3,229.5
16120,7,788515,16,1577.44
16121,0,164536,14,795.9
16121,1,8090,12,722.4000000000001
16122,0,983435,19,73.91
16122,1,737712,16,636.48
16122,2,28487,12,794.4000000000001
16122,3,239302,5,72.5
16122,4,352383,13,1141.14
16123,0,794652,18,717.1200000000001
16124,0,340734,19,1889.7399999999998
16124,1,527418,8,524.72
16124,2,159736,14,805.4200000000001
16124,3,627873,14,118.02
16124,4,648325,15,544.6500000000001
16124,5,31315,11,1070.74
16125,0,958304,11,629.97
16125,1,985519,10,132.7
16125,2,216462,15,1028.1000000000001
16125,3,773913,4,115.48
16126,0,976038,6,577.6800000000001
16126,1,917736,5,394.3
16126,2,648770,17,1217.03
16126,3,415083,17,1375.98
16126,4,17208,14,0.28
16126,5,366814,6,233.28000000000003
16126,6,195293,13,96.59
16127,0,93081,9,144.99
16127,1,975644,14,1310.68
16127,2,771139,19,944.68
16127,3,877547,18,1090.08
16127,4,633906,1,59.94
16128,0,143944,2,123.14
16128,1,721196,6,311.70000000000005
16128,2,130392,12,343.68
16129,0,364823,3,286.26
16129,1,764615,9,206.54999999999998
16129,2,926710,10,42.300000000000004
16129,3,622698,1,90.41
16129,4,492462,8,189.68
16129,5,11887,16,328.48
16129,6,86687,11,502.91999999999996
16130,0,581634,19,853.48
16130,1,165511,8,794.48
16130,2,946548,2,178.64
16130,3,621919,7,432.95
16130,4,578684,3,132.32999999999998
16130,5,559111,10,47.599999999999994
16131,0,393675,1,66.54
16131,1,58686,10,278.09999999999997
16131,2,286828,7,473.34000000000003
16131,3,347457,15,1459.5
16131,4,884079,8,799.2
16131,5,895572,14,828.52
16132,0,713944,16,145.92
16132,1,273724,4,349.4
16132,2,768426,19,194.94
16132,3,936540,14,963.76
16132,4,973564,3,245.54999999999998
16132,5,760328,17,451.01
16132,6,475254,19,1615.3799999999999
16132,7,507433,6,224.16
16132,8,949957,13,143.13
16133,0,380613,14,69.02
16133,1,411863,1,84.26
16133,2,456081,5,453.9
16133,3,3839,4,287.84
16134,0,310210,3,110.07
16134,1,968111,13,500.89
16134,2,18510,2,156.1
16134,3,157459,5,84.05
16134,4,122788,8,715.04
16135,0,27599,1,36.87
16135,1,299748,5,421.59999999999997
16136,0,113579,8,50.48
16136,1,923553,1,60.23
16137,0,887377,4,288.44
16137,1,794004,15,611.4
16138,0,797022,19,160.17
16138,1,915594,14,870.52
16138,2,169180,10,116.5
16138,3,718523,14,1072.26
16138,4,366563,9,284.58
16138,5,538923,18,1752.3
16138,6,89608,9,232.29
16138,7,266420,5,58.550000000000004
16139,0,65489,14,1148.98
16139,1,35651,19,107.91999999999999
16139,2,144731,18,52.199999999999996
16139,3,448055,11,236.17
16140,0,465496,6,451.43999999999994
16140,1,626334,3,138.51
16140,2,233500,16,1264.16
16140,3,738317,2,112.2
16140,4,958116,2,177.98
16140,5,999111,19,1248.8700000000001
16140,6,333957,2,100.48
16141,0,634722,7,357.49
16142,0,584779,7,610.61
16142,1,978782,5,484.4
16142,2,880327,1,47.35
16142,3,228937,7,664.7199999999999
16142,4,480602,18,552.0600000000001
16142,5,641828,6,81.84
16143,0,293010,4,392.48
16143,1,99148,19,1236.8999999999999
16143,2,402530,4,282.24
16143,3,561677,12,1149.96
16143,4,661236,7,531.23
16144,0,881040,2,138.18
16144,1,786790,18,1180.08
16144,2,532003,8,6.56
16144,3,508821,5,495.3
16144,4,239057,12,89.76
16144,5,399567,13,864.6300000000001
16144,6,645989,8,430.08
16144,7,972117,12,0.24
16144,8,249348,3,186.81
16145,0,708687,10,728.9
16145,1,733701,2,163.46
16145,2,894291,7,361.06
16145,3,203603,12,756.72
16145,4,691289,13,977.86
16145,5,508491,15,1142.25
16146,0,689925,14,65.24000000000001
16146,1,874815,11,229.13
16146,2,85852,11,529.65
16146,3,564980,8,715.92
16146,4,50210,17,184.96
16147,0,917445,17,1053.83
16147,1,435461,13,67.86
16147,2,554380,14,338.52
16147,3,862527,16,191.84
16147,4,123589,2,199.98
16147,5,328143,18,1610.46
16147,6,683055,14,507.36
16147,7,725630,7,319.06
16147,8,380053,14,918.6800000000001
16148,0,264532,7,323.96000000000004
16148,1,606984,13,136.89
16148,2,682059,19,134.52
16149,0,388967,12,1121.76
16150,0,346250,1,48.94
16150,1,780486,3,174.32999999999998
16150,2,838584,6,6.0600000000000005
16150,3,804129,19,68.4
16150,4,969375,7,590.0300000000001
16150,5,421623,8,16.56
16150,6,508150,19,602.3
16150,7,227405,2,140.46
16151,0,60000,11,340.56
16151,1,736920,19,1290.48
16151,2,525831,1,54.1
16151,3,288426,18,628.3799999999999
16152,0,462764,18,1272.6000000000001
16152,1,462633,17,504.9
16152,2,363415,5,26.400000000000002
16152,3,82022,10,724.7
16153,0,378140,14,95.34
16153,1,734592,12,525
16153,2,526052,15,1456.65
16153,3,324925,6,307.74
16153,4,421394,3,46.05
16153,5,433312,1,33.33
16153,6,422593,18,806.22
16154,0,579516,1,40.92
16154,1,179412,13,1020.24
16154,2,177890,11,245.63
16155,0,436304,9,222.12
16156,0,159805,11,378.62
16157,0,423133,5,381.85
16157,1,724955,8,112.32
16157,2,724688,13,50.31
16157,3,709923,8,18.72
16157,4,538220,4,219.08
16157,5,539189,1,79.92
16158,0,523174,16,550.72
16158,1,670461,5,169.65
16159,0,179853,4,259.04
16159,1,669276,7,670.88
16159,2,610479,4,31.28
16160,0,198257,15,679.5
16160,1,941241,11,884.95
16160,2,7417,19,846.26
16160,3,177142,3,117.69
16161,0,754326,16,300.48
16162,0,717880,10,871.4
16162,1,89785,17,69.87
16162,2,800856,19,898.1300000000001
16162,3,752060,16,1521.6
16163,0,595809,12,988.08
16163,1,915699,2,13.16
16163,2,563725,8,233.52
16163,3,977030,9,73.08
16163,4,608546,15,1151.4
16164,0,311238,7,539.4200000000001
16164,1,724332,2,94.62
16164,2,294357,1,53.13
16164,3,858098,2,116.14
16164,4,703140,14,1000.72
16165,0,96386,7,295.89000000000004
16165,1,976009,1,20.88
16165,2,83638,8,232.88
16165,3,198722,13,431.98999999999995
16165,4,664423,11,783.75
16165,5,946959,16,523.36
16165,6,668266,13,504.27
16165,7,712152,10,354.20000000000005
16166,0,337023,6,28.619999999999997
16167,0,682630,10,150.29999999999998
16167,1,782258,2,43.02
16168,0,268072,6,481.14
16169,0,302088,14,880.18
16170,0,550964,14,1373.54
16171,0,839148,19,1325.25
16171,1,104448,2,96.32
16171,2,530111,9,279.99
16171,3,309362,15,1043.1000000000001
16172,0,903551,4,317.52
16172,1,164195,19,1745.34
16172,2,284626,15,1140.15
16172,3,350942,19,141.93
16172,4,669042,5,243.75
16172,5,896351,16,1024.32
16172,6,448894,10,716.8000000000001
16172,7,574423,18,1035.8999999999999
16172,8,622408,12,464.88
16173,0,987362,2,180.1
16173,1,490858,8,224.96
16174,0,197187,8,127.92
16174,1,310710,10,686.8000000000001
16174,2,858604,10,678.3
16174,3,619813,10,144.5
16174,4,769852,9,849.24
16174,5,682836,6,9.419999999999998
16174,6,143955,5,111.25
16174,7,757484,7,294.56
16174,8,879931,11,1076.35
16175,0,480505,5,413.7
16175,1,659994,2,121.8
16175,2,7056,7,580.16
16175,3,152436,6,91.32000000000001
16175,4,620359,16,1220
16175,5,409092,13,781.56
16175,6,543072,14,708.26
16176,0,140440,7,13.65
16176,1,60251,3,222.75
16176,2,934949,11,806.96
16176,3,414358,3,254.76
16176,4,863135,1,95.5
16176,5,9014,12,543.72
16176,6,277219,17,1195.1
16177,0,310851,16,1103.68
16177,1,713888,14,128.51999999999998
16177,2,702161,5,119.39999999999999
16178,0,526974,18,604.08
16178,1,403308,3,93.06
16178,2,83710,13,1289.21
16178,3,28548,19,722.3800000000001
16178,4,150317,1,96.11
16178,5,889736,2,30.26
16178,6,88639,15,386.25
16179,0,731734,18,502.38
16179,1,587725,10,964.5
16179,2,592545,11,330.88
16179,3,511502,19,14.82
16179,4,719202,6,244.98
16179,5,123099,16,176.48
16179,6,5152,18,1689.66
16179,7,477773,13,650.13
16179,8,53088,3,41.49
16180,0,89601,3,190.95
16180,1,393345,19,402.23
16180,2,461370,13,795.21
16180,3,591728,8,737.68
16180,4,234987,15,1418.7
16180,5,524007,16,427.52
16180,6,677237,8,535.68
16181,0,853584,2,191.56
16181,1,423800,11,787.05
16181,2,548391,2,37.26
16181,3,363718,13,114.66
16181,4,453643,9,766.08
16182,0,961489,17,954.55
16182,1,523432,5,344.5
16182,2,256896,16,1196.32
16182,3,897247,1,63.25
16182,4,670870,10,565.5
16182,5,513633,15,21.599999999999998
16182,6,609358,4,106.52
16183,0,923360,3,151.26
16183,1,401200,15,235.05
16184,0,87283,3,95.42999999999999
16184,1,677024,16,330.24
16184,2,641326,5,209.8
16184,3,92316,6,190.98
16184,4,510778,11,982.19
16185,0,303787,7,60.129999999999995
16185,1,88530,9,200.25
16185,2,229984,4,284.6
16185,3,543654,19,244.15
16186,0,911917,10,412.2
16187,0,113157,1,28.31
16187,1,33155,9,73.26
16187,2,915341,7,374.15000000000003
16187,3,61764,1,44.56
16187,4,911558,11,1049.95
16187,5,208232,4,380.08
16187,6,135809,6,534.54
16187,7,679959,15,1423.5
16188,0,599330,15,1403.55
16188,1,33410,16,1498.4
16188,2,72768,11,472.01
16188,3,858039,7,440.72
16188,4,64613,19,85.69
16188,5,96473,12,1111.8000000000002
16188,6,745829,14,1252.58
16188,7,253261,14,657.02
16188,8,935325,6,490.79999999999995
16189,0,272187,6,212.34
16189,1,672088,4,315.72
16189,2,21161,9,829.8000000000001
16189,3,210405,11,994.95
16189,4,665268,16,1063.52
16189,5,854629,8,142
16189,6,974715,6,62.760000000000005
16189,7,901022,14,1340.36
16190,0,762589,3,244.20000000000002
16191,0,530085,18,587.6999999999999
16191,1,780824,17,1166.71
16192,0,136128,5,292.25
16192,1,535103,18,266.58
16192,2,283998,11,548.9
16192,3,970212,6,523.5600000000001
16192,4,154198,1,60.19
16192,5,869160,11,657.03
16192,6,986911,6,512.88
16193,0,181613,13,431.73
16193,1,956566,17,1531.6999999999998
16193,2,916700,6,37.68
16193,3,99923,6,317.28000000000003
16193,4,201823,3,147.24
16193,5,312562,5,458.6
16194,0,560033,1,84.16
16194,1,958519,5,218.05
16194,2,793719,19,322.24
16194,3,411681,7,416.22
16194,4,939895,10,32.3
16194,5,223541,1,88.89
16194,6,940972,3,184.35000000000002
16194,7,312405,18,1077.8400000000001
16195,0,954476,11,531.96
16195,1,700555,18,238.85999999999999
16195,2,763175,6,489.96
16196,0,4500,5,352.29999999999995
16196,1,758593,13,72.28
16197,0,359329,10,435.3
16197,1,87385,7,87.22
16197,2,845679,7,45.64
16197,3,632254,12,672.48
16197,4,507073,9,231.75
16198,0,587323,17,731.34
16198,1,955567,10,150
16198,2,257697,18,1616.04
16198,3,254310,17,1401.99
16198,4,789416,18,1436.22
16198,5,349877,14,1117.0600000000002
16198,6,608348,12,298.32
16198,7,202412,1,14.46
16199,0,695695,10,557.3
16199,1,376045,19,851.3900000000001
16199,2,121406,9,819.4499999999999
16199,3,231294,2,171.06
16199,4,37297,6,173.64000000000001
16199,5,756047,19,1330
16199,6,964863,5,61.150000000000006
16199,7,262137,15,819.6
16199,8,511688,15,240.15000000000003
16200,0,889930,11,171.6
16200,1,342900,5,80.35
16201,0,586186,17,746.3
16201,1,415628,4,364.72
16201,2,95145,7,322.77
16201,3,259729,10,215.10000000000002
16201,4,160250,19,990.66
16201,5,362772,7,60.06
16202,0,437831,12,446.28
16202,1,351778,3,36.24
16202,2,310775,12,1093.32
16202,3,221761,14,258.44
16202,4,692196,18,1010.34
16202,5,63804,13,807.69
16203,0,186138,19,1038.92
16203,1,802788,17,874.6500000000001
16203,2,404039,2,70.42
16203,3,727750,1,7.88
16203,4,639236,5,219.20000000000002
16203,5,381538,16,1201.6
16204,0,786103,10,772
16204,1,955411,17,1448.4
16204,2,917129,9,428.21999999999997
16204,3,394867,7,287.49
16205,0,420954,18,572.76
16205,1,969970,11,982.96
16205,2,844452,8,425.6
16205,3,570310,2,182.52
16205,4,357186,3,288.27
16205,5,682348,15,1495.95
16205,6,186737,7,102.27
16205,7,89843,15,714.45
16206,0,805858,18,681.3000000000001
16206,1,655433,15,1239.75
16206,2,877766,6,264.78000000000003
16206,3,967472,4,235.16
16206,4,485103,18,490.5
16206,5,901768,13,514.28
16207,0,374673,19,1226.45
16207,1,296730,5,222.2
16207,2,262340,8,386.56
16207,3,109655,12,594.72
16207,4,258984,2,167.98
16207,5,242169,9,244.71
16207,6,228048,5,365.15
16207,7,879168,15,1330.05
16208,0,269441,12,506.88
16208,1,280428,13,1017.51
16208,2,311424,14,1312.92
16208,3,868507,19,1664.59
16208,4,970517,11,8.690000000000001
16208,5,336857,12,180.60000000000002
16208,6,987266,9,64.17
16208,7,566837,1,12.68
16208,8,352762,12,1017.36
16209,0,222240,17,401.88
16209,1,122355,9,432.45
16209,2,463683,6,417.36
16209,3,787544,13,1156.61
16209,4,548456,10,240.7
16209,5,225322,8,56.08
16209,6,480680,12,1057.8000000000002
16209,7,878787,19,1086.8
16209,8,460964,12,582.5999999999999
16210,0,68858,16,364.96
16210,1,406253,11,543.95
16210,2,204101,16,521.12
16210,3,967301,15,933.75
16210,4,902925,13,1053.9099999999999
16210,5,760195,1,53.17
16211,0,998094,10,265
16211,1,828266,18,1711.6200000000001
16211,2,831707,16,1006.88
16211,3,80241,5,349.4
16211,4,791797,18,307.98
16211,5,199729,8,400.8
16211,6,850310,9,72.63
16212,0,641841,12,771.48
16212,1,49161,12,1128.96
16212,2,291311,13,329.55
16212,3,139900,8,316.96
16212,4,376041,5,492.5
16212,5,712613,10,460.90000000000003
16212,6,466394,8,596.24
16213,0,651418,11,523.49
16214,0,226602,10,365.79999999999995
16214,1,663042,5,122.5
16214,2,733293,10,799.5
16214,3,222662,6,144.12
16214,4,910222,16,1220.96
16214,5,818724,15,1423.95
16214,6,664461,19,558.6
16214,7,575906,4,368.32
16215,0,730122,8,189.6
16215,1,825055,4,28.24
16215,2,636569,16,1593.12
16215,3,626048,5,264.5
16215,4,469373,14,623.6999999999999
16215,5,234134,6,574.5600000000001
16215,6,974468,17,1424.26
16215,7,43186,13,894.79
16216,0,8120,11,1052.81
16217,0,954882,18,414.18
16217,1,302407,14,761.04
16217,2,46480,9,1.3499999999999999
16217,3,325950,15,562.8000000000001
16217,4,991671,11,875.49
16218,0,436927,7,69.72
16218,1,210370,18,1417.14
16218,2,532982,15,1189.2
16218,3,107687,19,1859.1499999999999
16218,4,938680,15,1479.4499999999998
16218,5,835809,13,8.32
16218,6,900260,7,424.34
16218,7,573360,14,1391.46
16219,0,775223,15,439.5
16219,1,44890,3,15.870000000000001
16219,2,834002,9,162.54
16219,3,882181,15,363.45
16220,0,101637,13,453.05
16221,0,223112,1,29.75
16221,1,820332,4,87.76
16221,2,739991,11,165
16221,3,777547,8,794.48
16222,0,953200,14,610.96
16222,1,805465,16,1234.88
16222,2,453328,15,802.8000000000001
16222,3,536050,14,32.76
16222,4,110088,10,478.6
16222,5,879589,1,24.11
16223,0,373375,13,1235.52
16223,1,657387,2,75.42
16224,0,134435,10,847.9000000000001
16224,1,144205,5,163.55
16224,2,271208,1,13.35
16224,3,346848,18,1588.14
16224,4,245640,4,110.64
16224,5,937786,19,1748.7600000000002
16224,6,738112,11,448.58000000000004
16225,0,384991,14,256.90000000000003
16225,1,437829,10,172.3
16225,2,17074,5,192.25
16225,3,489227,18,133.74
16225,4,130812,6,396.36
16226,0,726418,1,55.34
16226,1,238136,16,483.36
16226,2,688640,18,916.92
16227,0,415939,9,474.12
16227,1,623939,13,1004.64
16227,2,519700,2,28.74
16227,3,290831,10,448.1
16227,4,788247,11,825.11
16227,5,107900,11,206.8
16227,6,384257,13,979.9399999999999
16228,0,577667,4,150.32
16228,1,189738,14,228.33999999999997
16228,2,518043,6,84.36
16228,3,193524,1,52.56
16228,4,192429,1,88.78
16228,5,933390,3,171.78
16229,0,197611,16,225.76
16230,0,439286,1,22.63
16230,1,798891,3,106.89000000000001
16230,2,628950,5,450.20000000000005
16230,3,823248,8,394.8
16230,4,278212,18,1525.5
16231,0,66163,9,813.51
16232,0,252553,11,136.95
16232,1,410960,18,537.84
16232,2,917841,15,708.3
16232,3,296034,18,580.86
16232,4,816941,14,243.18
16232,5,426471,7,476.69999999999993
16233,0,784875,5,324.35
16233,1,716065,3,170.07
16233,2,991646,15,194.55
16233,3,481503,16,939.2
16233,4,244802,19,1713.04
16233,5,168140,12,983.1600000000001
16233,6,60461,7,543.48
16234,0,711023,10,287.3
16235,0,180307,12,601.8
16235,1,444560,8,679.6
16235,2,17587,11,34.54
16235,3,479902,9,131.76
16235,4,580076,16,1058.88
16235,5,955419,15,1335.6000000000001
16236,0,727229,19,1839.2
16237,0,874539,11,165.22
16238,0,545455,6,1.2000000000000002
16238,1,276470,13,814.06
16238,2,225967,13,488.02
16238,3,263587,4,256.56
16238,4,950870,4,267.72
16238,5,440479,8,449.12
16239,0,739390,13,556.27
16239,1,241551,5,11.75
16239,2,133837,15,605.1
16240,0,939149,11,460.24
16240,1,222894,18,1006.5600000000001
16240,2,84647,17,1574.71
16240,3,696405,19,583.11
16240,4,237557,12,221.76
16240,5,582594,11,813.67
16241,0,491629,7,503.65000000000003
16241,1,588865,3,0.39
16241,2,706794,4,250.88
16242,0,113944,8,81.36
16242,1,852832,1,40.85
16242,2,339783,12,23.52
16243,0,280495,6,363.9
16243,1,596397,13,159.51
16244,0,202234,15,265.35
16244,1,366075,4,283.2
16244,2,888895,17,1485.97
16245,0,473769,8,379.52
16245,1,872303,18,812.8799999999999
16245,2,488978,8,382.56
16245,3,23379,10,280.1
16245,4,720930,18,1248.1200000000001
16245,5,244479,14,937.0200000000001
16245,6,270563,6,589.8
16245,7,164721,17,539.75
16245,8,983343,9,835.5600000000001
16246,0,60584,7,218.54
16246,1,550863,4,51.64
16247,0,833662,17,918
16247,1,60358,15,258.45
16247,2,852868,12,336.71999999999997
16247,3,181284,19,1657.94
16247,4,681151,9,748.08
16247,5,144060,2,105.1
16247,6,928730,12,260.28000000000003
16248,0,553137,5,116.25
16248,1,597157,11,599.61
16248,2,260131,10,71.9
16248,3,876158,15,1477.95
16248,4,956588,10,457.2
16248,5,647009,16,1551.52
16248,6,177507,10,735.6
16248,7,720275,10,716.5999999999999
16249,0,142943,12,315.48
16249,1,452244,16,1580
16249,2,914842,15,1131.8999999999999
16249,3,419913,1,94.74
16249,4,539887,5,155.7
16249,5,951636,18,1049.04
16249,6,320047,18,326.88
16249,7,968205,18,731.34
16250,0,111427,3,20.64
16250,1,623503,8,326.72
16250,2,725172,8,489.92
16250,3,607894,15,976.65
16250,4,13518,3,221.54999999999998
16250,5,83457,16,493.92
16250,6,147895,9,839.34
16251,0,320935,11,1072.3899999999999
16252,0,813370,13,872.82
16252,1,974292,5,267.04999999999995
16252,2,670768,9,407.88
16252,3,453840,11,1060.1799999999998
16253,0,484629,10,766.5
16253,1,20799,15,1236.6
16253,2,173487,18,1447.2
16253,3,304954,6,433.43999999999994
16253,4,351820,5,436.34999999999997
16253,5,401173,16,721.12
16253,6,159100,3,204.63
16254,0,555110,10,731.8000000000001
16254,1,472492,6,98.39999999999999
16254,2,881448,17,1498.89
16254,3,596886,5,392.25
16254,4,838788,4,382.2
16254,5,967123,18,110.52
16254,6,334577,18,6.12
16254,7,567991,10,850.6999999999999
16254,8,898471,19,593.18
16255,0,194194,17,140.08
16256,0,778828,10,554.3
16256,1,355469,15,468.29999999999995
16256,2,247833,12,986.1600000000001
16256,3,136498,8,776.64
16256,4,848098,15,1286.4
16256,5,80014,10,174.3
16257,0,479298,3,208.46999999999997
16257,1,938537,18,1344.42
16257,2,379343,3,165.54
16257,3,172573,6,165.54
16257,4,142486,2,124.04
16257,5,462819,11,465.63
16257,6,850005,5,171.4
16257,7,450271,9,58.14
16257,8,403405,13,1270.62
16258,0,445941,6,357.29999999999995
16258,1,824737,2,111.12
16259,0,461622,6,263.94
16259,1,865314,16,132.32
16259,2,594070,5,358.84999999999997
16259,3,471282,12,205.92000000000002
16260,0,142891,15,1269.8999999999999
16260,1,685425,14,505.40000000000003
16260,2,856863,4,200.28
16260,3,537807,11,886.93
16260,4,613182,3,140.7
16260,5,565812,7,52.92
16260,6,242945,8,2.32
16260,7,887745,1,30.05
16261,0,882788,18,577.6200000000001
16261,1,324642,16,969.6
16261,2,409513,8,463.68
16261,3,43477,10,989.5
16261,4,959022,17,428.57
16261,5,243553,16,1003.52
16261,6,870428,5,354.35
16261,7,919233,9,893.6999999999999
16261,8,311932,9,259.46999999999997
16262,0,447287,6,196.02
